Day,Reef,Depth,Salinity,TSS,Temp,DO
21,13,3.249615362,17.56484218,6.201810992,1.715926734,13.04549793
21,14,6.557737295,16.62818318,5,1.425439018,13.94411503
21,15,6.565474247,17.11848142,5.204797125,1.537286042,13.13142972
21,16,7.938506519,17.12734496,5.204797125,1.411466369,13.11678082
21,17,7.49504095,16.21263628,5.204797125,1.406088697,13.04084997
21,18,6.922046247,16.17573123,5.204797125,1.490285855,12.96688083
21,19,6.458686625,16.14689785,5.204797125,1.608012159,12.88225972
21,20,7.429508732,16.11082157,5.204797125,1.703315985,12.80169637
22,1,8.77460946,20.31624136,10.59918763,3.302487641,13.06962311
22,2,2.987162276,19.90751716,10.59918763,3.058644516,13.27177469
22,3,8.091964535,19.88552527,10.59918763,3.197736329,13.10700798
22,4,7.496664976,19.56269749,10.59918763,2.839161853,13.44589592
22,5,10.03942029,18.42596009,10.59918763,2.158627154,14.00865635
22,6,1.894063944,18.03794225,6.1812944,2.153867879,14.03013971
22,7,7.612968844,18.08497963,6.1812944,1.929051645,13.82001673
22,8,8.336454566,17.48715892,6.1812944,1.717332648,14.36205037
22,9,5.736694009,17.56553469,6.1812944,1.728752392,14.08849209
22,10,2.947856197,16.69368404,6.1812944,1.402868633,14.51319097
22,11,5.692685305,16.68694968,6.1812944,1.401346745,14.38851241
22,12,3.14960315,16.64724616,5,1.382506956,13.98170278
22,13,3.249615362,17.55800842,6.1812944,1.624062081,13.08383816
22,14,6.557737295,16.61336899,5,1.355956517,13.98307384
22,15,6.565474247,17.11308375,5.184184137,1.45146476,13.16743913
22,16,7.938506519,17.12911382,5.184184137,1.331045619,13.15132359
22,17,7.49504095,16.19984495,5.184184137,1.312554006,13.08329905
22,18,6.922046247,16.15813457,5.184184137,1.389481381,13.01355085
22,19,6.458686625,16.12289103,5.184184137,1.498199691,12.93409953
22,20,7.429508732,16.08156549,5.184184137,1.585762003,12.85785445
23,1,8.77460946,20.25715955,10.65352528,3.137696535,13.10798487
23,2,2.987162276,19.85332528,10.65352528,2.907043869,13.31367741
23,3,8.091964535,19.82482412,10.65352528,3.03948657,13.1367409
23,4,7.496664976,19.51335933,10.65352528,2.699722842,13.491503
23,5,10.03942029,18.39033162,10.65352528,2.056170414,14.06421967
23,6,1.894063944,17.99644837,6.161565852,2.047504544,14.07400335
23,7,7.612968844,18.05906775,6.161565852,1.835244647,13.87317364
23,8,8.336454566,17.45769142,6.161565852,1.635933504,14.41831671
23,9,5.736694009,17.53971827,6.161565852,1.644149145,14.14130422
23,10,2.947856197,16.66904004,6.161565852,1.3350836,14.56438747
23,11,5.692685305,16.66460468,6.161565852,1.334602327,14.43554972
23,12,3.14960315,16.63237788,5,1.318308701,14.01637714
23,13,3.249615362,17.54966351,6.161565852,1.533718809,13.12137948
23,14,6.557737295,16.5984284,5,1.290120656,14.02010696
23,15,6.565474247,17.10666727,5.164349953,1.368059628,13.20235107
23,16,7.938506519,17.12997556,5.164349953,1.252746266,13.18479452
23,17,7.49504095,16.18703447,5.164349953,1.2235306,13.12383873
23,18,6.922046247,16.14055625,5.164349953,1.293419052,13.05818183
23,19,6.458686625,16.09890776,5.164349953,1.393399235,12.98374536
23,20,7.429508732,16.05237328,5.164349953,1.473461637,12.91168933
24,1,8.77460946,20.1870794,10.71716221,2.969197123,13.14770829
24,2,2.987162276,19.78981293,10.71716221,2.752684136,13.35637255
24,3,8.091964535,19.75267377,10.71716221,2.878301786,13.16778785
24,4,7.496664976,19.45631312,10.71716221,2.558352256,13.53738568
24,5,10.03942029,18.35169128,10.71716221,1.954411864,14.11846991
24,6,1.894063944,17.95030047,6.142683873,1.942239253,14.11679841
24,7,7.612968844,18.03139837,6.142683873,1.742778753,13.92489242
24,8,8.336454566,17.42732206,6.142683873,1.557098115,14.4723586
24,9,5.736694009,17.51280291,6.142683873,1.561896417,14.19219367
24,10,2.947856197,16.64437121,6.142683873,1.27114241,14.61292055
24,11,5.692685305,16.64220686,6.142683873,1.271642585,14.48012088
24,12,3.14960315,16.61737368,5,1.257746571,14.04917403
24,13,3.249615362,17.53985378,6.142683873,1.445299323,13.15797147
24,14,6.557737295,16.58336776,5,1.228006791,14.05515518
24,15,6.565474247,17.09925795,5.145353002,1.287355582,13.23605386
24,16,7.938506519,17.12993129,5.145353002,1.176845831,13.21709022
24,17,7.49504095,16.17421572,5.145353002,1.139166248,13.16238393
24,18,6.922046247,16.12301838,5.145353002,1.202272908,13.10067261
24,19,6.458686625,16.07498795,5.145353002,1.29381881,13.03107597
24,20,7.429508732,16.02329695,5.145353002,1.366651346,12.96306293
25,1,8.77460946,20.10662268,10.78882308,2.798298927,13.18842647
25,2,2.987162276,19.71750822,10.78882308,2.596719146,13.39952121
25,3,8.091964535,19.66975111,10.78882308,2.715368801,13.19984256
25,4,7.496664976,19.39199565,10.78882308,2.416065821,13.58322763
25,5,10.03942029,18.31021349,10.78882308,1.853933206,14.17116848
25,6,1.894063944,17.89978337,6.124706989,1.838618594,14.15833742
25,7,7.612968844,18.00206308,6.124706989,1.652132918,13.97496288
25,8,8.336454566,17.39611614,6.124706989,1.481115322,14.52401211
25,9,5.736694009,17.48485487,6.124706989,1.48232344,14.24099333
25,10,2.947856197,16.61970068,6.124706989,1.211123671,14.6586967
25,11,5.692685305,16.61977513,6.124706989,1.212544372,14.52214264
25,12,3.14960315,16.60223898,5,1.20089314,14.08004047
25,13,3.249615362,17.52862556,6.124706989,1.359206026,13.19346374
25,14,6.557737295,16.56819343,5,1.169690279,14.08815923
25,15,6.565474247,17.09088177,5.127251711,1.209637561,13.26843583
25,16,7.938506519,17.12898211,5.127251711,1.103621836,13.2481073
25,17,7.49504095,16.16139958,5.127251711,1.059608721,13.19884957
25,18,6.922046247,16.10554311,5.127251711,1.116216993,13.14092202
25,19,6.458686625,16.05117149,5.127251711,1.199666438,13.07597014
25,20,7.429508732,15.99438848,5.127251711,1.265567593,13.01183717
26,1,8.77460946,20.01641119,10.86723257,2.626311466,13.22977249
26,2,2.987162276,19.63693927,10.86723257,2.440302726,13.4427845
26,3,8.091964535,19.57673303,10.86723257,2.551874442,13.23259878
26,4,7.496664976,19.3208437,10.86723257,2.273879265,13.62871252
26,5,10.03942029,18.26607266,10.86723257,1.755316138,14.22207677
26,6,1.894063944,17.84518193,6.107693726,1.737189155,14.19843293
26,7,7.612968844,17.97115349,6.107693726,1.563786099,14.02317481
26,8,8.336454566,17.36413899,6.107693726,1.408273968,14.57311331
26,9,5.736694009,17.45594043,6.107693726,1.405759446,14.28753608
26,10,2.947856197,16.5950516,6.107693726,1.155105994,14.7016224
26,11,5.692685305,16.59732834,6.107693726,1.157384545,14.56153174
26,12,3.14960315,16.5869792,5,1.14782098,14.10892346
26,13,3.249615362,17.51602517,6.107693726,1.275841324,13.22770589
26,14,6.557737295,16.55291177,5,1.115246479,14.11905988
26,15,6.565474247,17.08156467,5.110104511,1.1351905,13.2993853
26,16,7.938506519,17.12712913,5.110104511,1.033351802,13.27774238
26,17,7.49504095,16.14859693,5.110104511,0.985005788,13.23315056
26,18,6.922046247,16.08815256,5.110104511,1.035425347,13.17882888
26,19,6.458686625,16.02749831,5.110104511,1.11115014,13.11830664
26,20,7.429508732,15.96569989,5.110104511,1.170446838,13.05787395
27,1,8.77460946,19.9170667,10.95111534,2.454544262,13.27137946
27,2,2.987162276,19.5486342,10.95111534,2.284588707,13.48582351
27,3,8.091964535,19.47429643,10.95111534,2.389005532,13.26575026
27,4,7.496664976,19.24329403,10.95111534,2.132808315,13.67352402
27,5,10.03942029,18.21944322,10.95111534,1.659142362,14.27095617
27,6,1.894063944,17.78678096,6.091702608,1.638497525,14.23689746
27,7,7.612968844,17.93876122,6.091702608,1.478217251,14.06931802
27,8,8.336454566,17.33145592,6.091702608,1.338862894,14.61949829
27,9,5.736694009,17.42612586,6.091702608,1.332533667,14.3316548
27,10,2.947856197,16.57044711,6.091702608,1.103167987,14.74160414
27,11,5.692685305,16.57488538,6.091702608,1.106239956,14.59820492
27,12,3.14960315,16.57159977,5,1.098602667,14.13577001
27,13,3.249615362,17.50209893,6.091702608,1.195607621,13.26054751
27,14,6.557737295,16.53752912,5,1.064750745,14.14779787
27,15,6.565474247,17.07133264,5.093969829,1.064299338,13.32879059
27,16,7.938506519,17.12437345,5.093969829,0.966313248,13.30589208
27,17,7.49504095,16.13581865,5.093969829,0.91550522,13.26520184
27,18,6.922046247,16.07086887,5.093969829,0.960072013,13.21429204
27,19,6.458686625,16.00400832,5.093969829,1.028477936,13.15796423
27,20,7.429508732,15.93728317,5.093969829,1.081525543,13.1010352
28,1,8.77460946,19.809211,11.03919608,2.284306835,13.31288047
28,2,2.987162276,19.45312113,11.03919608,2.130730915,13.52829934
28,3,8.091964535,19.36311821,11.03919608,2.227948899,13.29899072
28,4,7.496664976,19.15978343,11.03919608,1.993868699,13.71734578
28,5,10.03942029,18.17049958,11.03919608,1.565993577,14.31756809
28,6,1.894063944,17.72486531,6.076792163,1.543090292,14.27354355
28,7,7.612968844,17.90497786,6.076792163,1.395905329,14.11318232
28,8,8.336454566,17.29813224,6.076792163,1.273170941,14.66300312
28,9,5.736694009,17.39547743,6.076792163,1.262975335,14.37318237
28,10,2.947856197,16.54591035,6.076792163,1.055388259,14.77854841
28,11,5.692685305,16.55246513,6.076792163,1.059187462,14.63207892
28,12,3.14960315,16.55610612,5,1.053310773,14.16052712
28,13,3.249615362,17.48689316,6.076792163,1.118907321,13.2918382
28,14,6.557737295,16.52205185,5,1.018278437,14.17431397
28,15,6.565474247,17.06021164,5.078906093,0.997249011,13.35654004
28,16,7.938506519,17.12071617,5.078906093,0.902783698,13.33245301
28,17,7.49504095,16.12307562,5.078906093,0.851254785,13.29491831
28,18,6.922046247,16.05371416,5.078906093,0.890331032,13.24721031
28,19,6.458686625,15.98074142,5.078906093,0.951857848,13.19482169
28,20,7.429508732,15.90919032,5.078906093,0.999040168,13.14118283
29,1,8.77460946,19.69346587,11.13019944,2.116908705,13.3539086
29,2,2.987162276,19.35092817,11.13019944,1.97988318,13.56987308
29,3,8.091964535,19.24387526,11.13019944,2.069891367,13.33201391
29,4,7.496664976,19.07074867,11.13019944,1.858076143,13.75986148
29,5,10.03942029,18.11941615,11.13019944,1.476451485,14.36167391
29,6,1.894063944,17.6597198,6.063020915,1.451514044,14.30818375
29,7,7.612968844,17.86989502,6.063020915,1.317329289,14.1545575
29,8,8.336454566,17.26423327,6.063020915,1.211486952,14.70346388
29,9,5.736694009,17.36406142,6.063020915,1.197413682,14.41195168
29,10,2.947856197,16.52146446,6.063020915,1.011845419,14.81236168
29,11,5.692685305,16.53008646,6.063020915,1.016303915,14.66307049
29,12,3.14960315,16.54050367,5,1.012017871,14.18314179
29,13,3.249615362,17.47045419,6.063020915,1.046142827,13.32142756
29,14,6.557737295,16.50648632,5,0.975904911,14.19854893
29,15,6.565474247,17.04822763,5.064971734,0.934324458,13.38252197
29,16,7.938506519,17.11615841,5.064971734,0.84304067,13.3573218
29,17,7.49504095,16.11037872,5.064971734,0.792402254,13.3222149
29,18,6.922046247,16.03671058,5.064971734,0.826376446,13.27748253
29,19,6.458686625,15.95773754,5.064971734,0.881497896,13.22875779
29,20,7.429508732,15.88147335,5.064971734,0.923227176,13.17817874
30,1,8.77460946,19.5704531,11.2228501,1.953659393,13.39409695
30,2,2.987162276,19.24258344,11.2228501,1.833199331,13.61020585
30,3,8.091964535,19.11724448,11.2228501,1.916019761,13.36451357
30,4,7.496664976,18.97662653,11.2228501,1.726446376,13.80075478
30,5,10.03942029,18.06636735,11.2228501,1.391097786,14.40303504
30,6,1.894063944,17.59162927,6.050447391,1.36431537,14.3406306
30,7,7.612968844,17.83360431,6.050447391,1.242968086,14.19323338
30,8,8.336454566,17.22982432,6.050447391,1.154099769,14.74071665
30,9,5.736694009,17.33194409,6.050447391,1.13617794,14.4477956
30,10,2.947856197,16.49713259,6.050447391,0.972618076,14.84295045
30,11,5.692685305,16.50776826,6.050447391,0.977666172,14.69109637
30,12,3.14960315,16.52479785,5,0.974796536,14.20356104
30,13,3.249615362,17.45282834,6.050447391,0.977716546,13.34916519
30,14,6.557737295,16.49083888,5,0.937705524,14.2204435
30,15,6.565474247,17.03540659,5.052225178,0.875810613,13.40662471
30,16,7.938506519,17.11070127,5.052225178,0.787361687,13.38039504
30,17,7.49504095,16.09773883,5.052225178,0.739095397,13.34700653
30,18,6.922046247,16.01988024,5.052225178,0.768382298,13.30500754
30,19,6.458686625,15.93503657,5.052225178,0.817606101,13.25965128
30,20,7.429508732,15.85418426,5.052225178,0.854323028,13.21188487
31,1,8.77460946,19.44079447,11.31587273,1.79586842,13.43307862
31,2,2.987162276,19.12861506,11.31587273,1.691833195,13.64895874
31,3,8.091964535,18.98390276,11.31587273,1.767520907,13.39618344
31,4,7.496664976,18.87785378,11.31587273,1.599995125,13.83970934
31,5,10.03942029,18.0115276,11.31587273,1.310514179,14.44141287
31,6,1.894063944,17.52087856,6.039130115,1.282040858,14.37069662
31,7,7.612968844,17.79619733,6.039130115,1.173300677,14.22899975
31,8,8.336454566,17.1949707,6.039130115,1.101298233,14.77459749
31,9,5.736694009,17.29919172,6.039130115,1.07959734,14.48054703
31,10,2.947856197,16.47293787,6.039130115,0.937784839,14.8702212
31,11,5.692685305,16.48552939,6.039130115,0.943351087,14.7160733
31,12,3.14960315,16.50899407,5,0.94171934,14.22173188
31,13,3.249615362,17.43406193,6.039130115,0.91403088,13.37490068
31,14,6.557737295,16.47511589,5,0.903755634,14.23993845
31,15,6.565474247,17.02177447,5.040724854,0.821992417,13.42873658
31,16,7.938506519,17.10434585,5.040724854,0.736024269,13.40156937
31,17,7.49504095,16.08516682,5.040724854,0.691481984,13.36920811
31,18,6.922046247,16.00324529,5.040724854,0.716522629,13.32968415
31,19,6.458686625,15.91267844,5.040724854,0.760390484,13.28738095
31,20,7.429508732,15.82737505,5.040724854,0.792564183,13.24216312
32,1,8.77460946,19.30511176,11.40799201,1.644845307,13.47048669
32,2,2.987162276,19.00955115,11.40799201,1.556938602,13.68579284
32,3,8.091964535,18.844527,11.40799201,1.62558163,13.42671726
32,4,7.496664976,18.77486721,11.40799201,1.479738116,13.87640883
32,5,10.03942029,17.95507131,11.40799201,1.235282367,14.47656879
32,6,1.894063944,17.4477525,6.029127613,1.205237096,14.39819436
32,7,7.612968844,17.75776569,6.029127613,1.108806016,14.26164641
32,8,8.336454566,17.15973772,6.029127613,1.053371186,14.8049425
32,9,5.736694009,17.26587059,6.029127613,1.028001114,14.51003883
32,10,2.947856197,16.44890346,6.029127613,0.907424317,14.8940804
32,11,5.692685305,16.46338873,6.029127613,0.913435513,14.73791803
32,12,3.14960315,16.49309776,5,0.912858858,14.23760129
32,13,3.249615362,17.4142013,6.029127613,0.855488235,13.39848364
32,14,6.557737295,16.45932371,5,0.874130596,14.25697452
32,15,6.565474247,17.00735726,5.030529192,0.773154804,13.4487459
32,16,7.938506519,17.09709326,5.030529192,0.689305938,13.42074139
32,17,7.49504095,16.07267358,5.030529192,0.649709783,13.38873456
32,18,6.922046247,15.98682786,5.030529192,0.670971481,13.35141121
32,19,6.458686625,15.89070306,5.030529192,0.710059065,13.31182557
32,20,7.429508732,15.80109771,5.030529192,0.738187105,13.2688754
33,1,8.77460946,19.16402675,11.4979326,1.501899574,13.50595426
33,2,2.987162276,18.88591982,11.4979326,1.429669381,13.72036926
33,3,8.091964535,18.6997941,11.4979326,1.491388756,13.45580877
33,4,7.496664976,18.66810358,11.4979326,1.366691078,13.91053692
33,5,10.03942029,17.8971729,11.4979326,1.165984047,14.50826421
33,6,1.894063944,17.37253592,6.020498412,1.134450673,14.42293636
33,7,7.612968844,17.71840099,6.020498412,1.04996306,14.29096318
33,8,8.336454566,17.12419071,6.020498412,1.01060747,14.83158775
33,9,5.736694009,17.23204695,6.020498412,0.981718495,14.53610389
33,10,2.947856197,16.42505248,6.020498412,0.88161512,14.91443456
33,11,5.692685305,16.44136518,6.020498412,0.887996306,14.75654729
33,12,3.14960315,16.47711436,5,0.888287662,14.2511163
33,13,3.249615362,17.39329275,6.020498412,0.802491014,13.41976365
33,14,6.557737295,16.44346869,5,0.84890577,14.27149247
33,15,6.565474247,16.9921809,5.02169662,0.729582712,13.46654101
33,16,7.938506519,17.0889446,5.02169662,0.647484213,13.43780773
33,17,7.49504095,16.06026999,5.02169662,0.613926566,13.40550081
33,18,6.922046247,15.97065007,5.02169662,0.631902895,13.37008754
33,19,6.458686625,15.86915033,5.02169662,0.666819866,13.3328639
33,20,7.429508732,15.77540426,5.02169662,0.691428254,13.29188363
34,1,8.77460946,19.01816123,11.58441917,1.368340741,13.53911443
34,2,2.987162276,18.75824919,11.58441917,1.311179359,13.75234909
34,3,8.091964535,18.55038094,11.58441917,1.366129109,13.48315171
34,4,7.496664976,18.55799968,11.58441917,1.261869737,13.94177726
34,5,10.03942029,17.83800678,11.58441917,1.103200922,14.53626051
34,6,1.894063944,17.29551366,6.013301036,1.070228176,14.44473516
34,7,7.612968844,17.67819485,6.013301036,0.997250763,14.31673986
34,8,8.336454566,17.08839497,6.013301036,0.973295928,14.85436931
34,9,5.736694009,17.1977871,6.013301036,0.941078715,14.5585751
34,10,2.947856197,16.40140809,6.013301036,0.860435856,14.93119014
34,11,5.692685305,16.41947759,6.013301036,0.867110321,14.77187782
34,12,3.14960315,16.46104928,5,0.868078327,14.26222391
34,13,3.249615362,17.37138261,6.013301036,0.755441621,13.43859033
34,14,6.557737295,16.42755718,5,0.828156511,14.28343305
34,15,6.565474247,16.97627138,5.014285566,0.69156108,13.48201022
34,16,7.938506519,17.07990099,5.014285566,0.610836617,13.452665
34,17,7.49504095,16.04796692,5.014285566,0.584280102,13.41942177
34,18,6.922046247,15.95473407,5.014285566,0.599490914,13.38561198
34,19,6.458686625,15.84806017,5.014285566,0.630880908,13.3503747
34,20,7.429508732,15.75034668,5.014285566,0.65252409,13.31104973
35,1,8.77460946,18.86813699,11.6661764,1.245478329,13.56960027
35,2,2.987162276,18.62706739,11.6661764,1.202622365,13.78139344
35,3,8.091964535,18.39696444,11.6661764,1.250989516,13.50843981
35,4,7.496664976,18.44499229,11.6661764,1.166289821,13.96981353
35,5,10.03942029,17.77774738,11.6661764,1.047514692,14.5603191
35,6,1.894063944,17.21697055,6.007594012,1.013116195,14.46340329
35,7,7.612968844,17.63723886,6.007594012,0.951148082,14.33876624
35,8,8.336454566,17.05241582,6.007594012,0.9417254,14.87312326
35,9,5.736694009,17.16315728,6.007594012,0.906411004,14.57728533
35,10,2.947856197,16.37799343,6.007594012,0.843965134,14.94425364
35,11,5.692685305,16.39774485,6.007594012,0.850854411,14.78382638
35,12,3.14960315,16.44490794,5,0.852303426,14.27087112
35,13,3.249615362,17.34851722,6.007594012,0.714742462,13.45481327
35,14,6.557737295,16.41159555,5,0.811958177,14.29273703
35,15,6.565474247,16.95965466,5.008354458,0.659374843,13.49504187
35,16,7.938506519,17.06996352,5.008354458,0.579640669,13.46520982
35,17,7.49504095,16.03577526,5.008354458,0.56091816,13.43041236
35,18,6.922046247,15.93910197,5.008354458,0.57390958,13.39788335
35,19,6.458686625,15.82747249,5.008354458,0.602450211,13.36423676
35,20,7.429508732,15.72597699,5.008354458,0.621711077,13.32623561
36,1,8.77460946,18.7145758,11.74192895,1.13462186,13.5970449
36,2,2.987162276,18.49290251,11.74192895,1.105152228,13.8071634
36,3,8.091964535,18.24022148,11.74192895,1.147156802,13.53136683
36,4,7.496664976,18.32951817,11.74192895,1.080967058,13.99432939
36,5,10.03942029,17.7165691,11.74192895,0.999507056,14.58020136
36,6,1.894063944,17.13719143,6.003435864,0.963661318,14.47875329
